name,description,price,category,image_url,stock_quantity,is_available
Muñeca Bonnie Pink + Auto de Playa Surtido,Cabello amarrable y decorableSets y estilos de modaMaterial: plástico* Modelo al azar según stock. Incluye solo una unidad.,29.9,La Juguetería,https://www.metro.pe/muneca-bonnie-pink-auto-de-playa-surtido-1010160/p,34,True
Peluche Animalitos con Corazón 32cm Surtido,Peluche temáticoMedida (Alt): 32 cm* Modelo al azar según stock. Incluye solo una unidad.,7.98,La Juguetería,https://www.metro.pe/peluche-animalitos-con-coraz-n-32cm-surtido-996803/p,27,True
Set de Peinado Barbie Fábrica de Accesorios,Edad recomendada: A partir de 3 añosNúmero de piezas: 11Set de joyeríaMedidas (Alt x Anch x Prof): 21.5 x 6 x 5 cm,11.98,La Juguetería,https://www.metro.pe/set-de-peinado-barbie-fabrica-de-accesorios/p,13,True
Auto de Juguete Motor Extreme Monster Truck Surtido,Edad recomendada: A partir de 3 añosMaterial: PlásticoMedidas (Alt x Anch x Prof): 8.5 x 8 x 11 cm* Modelo al azar según stock,5.9,La Juguetería,https://www.metro.pe/monster-truck-clasica-surtido-784614/p,3,True
Muñeca L.O.L. Surprise Tweens Core Flora Moon,Muñeca LOL Surprise Tweens Flora MoonIncluye accesorios personalizablesMaterial: Plástico,89.9,La Juguetería,https://www.metro.pe/muneca-l-o-l-surprise-tweens-core-flora-moon-1014744/p,22,True
Carrito de Supermercado con Accesorios Toys to Learn,Edad recomendada: A partir de 3 añosCarrito de supermercado con accesoriosNúmero de accesorios: 6Medidas (Alt x Anch x Prof): 48 x 25.5 x 30.5 cm,9.98,La Juguetería,https://www.metro.pe/carrito-de-supermercado-con-accesorios-toys-to-learn/p,3,True
Masas y Plastilinas Play Doh Pack de Comida Surtido,Crea divertidos alimentos play-dohLos niños pueden usar los utensilios para moldear la masa play-doh2 colores play-doh en 1 lata* Modelo al azar según stock. Incluye solo una unidad.,29.9,La Juguetería,https://www.metro.pe/masas-y-plastilinas-play-doh-pack-de-comida-surtido-1010385/p,14,True
"Juego de Piscina Bestway 48""xh8"" 1.22Mxh20cm",Dimensiones (piscina): 1.22 m x 20 cm (48 in x 8 in)Perfecto para niños a partir de 3 añosCapacidad de agua: 137 L (36 gal)Contenido: 1 piscina. 1 pelota. 1 flotador. parche de reparación. 1 etiqueta de vigilancia del agua,17.97,La Juguetería,https://www.metro.pe/juego-de-piscina-bestway-48-h8-1-22m-h20cm-1016949/p,30,True
Muñeca Mother Love home Surtido 20cm,Material: PlásticoDivertidoEdad recomendada: 2+,9.98,La Juguetería,https://www.metro.pe/muneca-mother-love-home-surtido-20cm-1009890/p,8,True
Lanzador de Agua Fast Shots Aqua Blaster 1013ml Surtido,Capacidad: 1013 mlPistola de aguaMaterial: PlásticoMedida (Alt x Anch x Prof): 23 x 49.5 x 8.5 cm* Modelo al azar según stock,27.96,La Juguetería,https://www.metro.pe/lanzador-de-agua-fast-shots-aqua-blaster-1013ml-surtido/p,34,True
Pista Juguete Arena Retos de Entrada Sorpresa,¡Acepta el reto y crea la colección más espectacular de Hot Wheels!¡Llegó el momento de dominar cualquier pista! Pisa el acelerador!Crea la colección más espectacular de Hot Wheels.,65.9,La Juguetería,https://www.metro.pe/pista-juguete-arena-retos-de-entrada-sorpresa-993459/p,21,True
Auto de Juguete Hot Wheels Auto Experimotors Emoticar Surtido,Edad recomendada: A partir de 3 añosAuto básicos de carreraBase con auto de ciudadCabeza giratoria que muestre emocionesEscala 1:64,9.99,La Juguetería,https://www.metro.pe/auto-de-juguete-hot-wheels-auto-experimotors-emoticar-surtido-31383/p,28,True
Peluche Fugglers Mounstrous Inadaptados Surtido,Edad recomendada: A partir de 4 años* Modelo al azar según stock. Incluye solo una unidad.,21.98,La Juguetería,https://www.metro.pe/peluche-fugglers-mounstrous-inadaptados-surtido-1018665/p,43,True
Muñeca Bebe Jiangsu Holly con Accesorios Comida 33cm,Tamaño perfecto para que los niños lo abracen y lo quieranEl muñeco bebé está hecho de cuerpo suave y cómodoPerfecto para divertirse disfrazándose,29.9,La Juguetería,https://www.metro.pe/muneca-bebe-jiangsu-holly-con-accesorios-comida-33cm-986387/p,34,True
Muñeca L.O.L. Surprise Loves Hello Kitty Tots,Muñeca L.O.L con accesorios de Hello KittyAccesorios y estilos con detallesMaterial: Plástico,44.9,La Juguetería,https://www.metro.pe/muneca-l-o-l-surprise-loves-hello-kitty-tots-1004949/p,34,True
Build Me Up Carro Build Me Up con Bloques 30 Piezas,Carro con bloques de plásticoIncluye 30 bloquesMedidas (Alt x Anch x Prof): 17.5 x 35.5 x 24.5 cmMaterial: PlásticoPeso: 750 gEdad recomendada: de 18 meses en adelante,27.96,La Juguetería,https://www.metro.pe/build-me-up-carro-build-me-up-con-bloques-30-piezas/p,46,True
Peluche Conejo Sorpresa Rainbocorns,3 a 12 añosMaterial: Plástico1 Jugador,39.9,La Juguetería,https://www.metro.pe/peluche-conejo-sorpresa-rainbocorns-1008977/p,8,True
Muñeca con Accesorios Mother Love My Little Animal Gatito 31cm,Edad recomendada: A partir de 2 añosSet de muñeca y gato que pueden beber y mojarMedida muñeca (Alt): 31 cmIncluye 11 accesoriosMaterial: Plástico | Poliéster,19.98,La Juguetería,https://www.metro.pe/muneca-con-accesorios-mother-love-my-little-animal-gatito-31cm/p,28,True
Juego de Mesa Monopoly Clásico,Edad recomendada: A partir de 8 añosNúmero de jugadores: 2 a 6Gana el jugador con más dinero después que uno de los otros jugadores se haya declarado en bancarrota,99.9,La Juguetería,https://www.metro.pe/juego-de-mesa-monopoly-clasico-2/p,37,True
Muñeca Mother Love Drink Surtido and Web + 5 acc,Material: PlásticoDivertidoEdad recomendada: 2+,11.98,La Juguetería,https://www.metro.pe/muneca-mother-love-drink-surtido-and-web-5-acc-1009891/p,2,True
Muñeca Mother Love 31cm Surtido Set Doctor + 6 sonidos,Material: PlásticoDivertidoEdad recomendada: 2+,17.98,La Juguetería,https://www.metro.pe/muneca-mother-love-31cm-surtido-set-doctor-6-sonidos-1009892/p,20,True
Masas y Plastilinas Play-Doh Animales Coloridos,¡Este set de juego de Play-Doh es superdivertido!¡Crea una jirafa gigante y mucho más con 6 grandes cortadores!Los cortadores de animales cuentan con separadores,69.9,La Juguetería,https://www.metro.pe/masas-y-plastilinas-play-doh-animales-coloridos/p,16,True
Muñeca Bonnie Paseo + 2niñas + 2mascotas,Cabello amarrable y decorableSets y estilos de modaMaterial: plástico,23.9,La Juguetería,https://www.metro.pe/muneca-bonnie-paseo-2ninas-2mascotas-984639/p,18,True
Uno Cartas No Mercy,UNO Juego No MercyJuego No MercyUNO Juego de Cartas No Mercy,27.9,La Juguetería,https://www.metro.pe/uno-cartas-no-mercy-1012943/p,12,True
Peluche Gato Sorpresa Rainbocorns,3 a 12 añosMaterial: Plástico1 Jugador,59.9,La Juguetería,https://www.metro.pe/peluche-gato-sorpresa-rainbocorns-1008979/p,18,True
Rompecabezas Disney Surtido,Divertidos rompezabecas temáticosMedidas (Según su orientación): 23.1 x 26.2 cm* Modelo al azar según stock. Incluye solo una unidad. La cantidad de piezas varía dependiendo del modelo,7.99,La Juguetería,https://www.metro.pe/rompecabezas-disney-surtido-997397/p,8,True
Bloques Happy Line 114 Piezas,Material: Plástico1 JugadorEdad Recomendada: 6+,11.96,La Juguetería,https://www.metro.pe/bloques-happy-line-114-piezas-986773/p,29,True
Muñeca Bonnie Veterinaria + Niña + Mascotas,Cabello amarrable y decorableSets y estilos de modaMaterial: plástico,19.9,La Juguetería,https://www.metro.pe/muneca-bonnie-veterinaria-nina-mascotas-984632/p,44,True
Juego de Mesa Pip Games Casa de Juegos 12 en 1,Edad recomendada: A partir de 8 añosNúmero de participantes: A partir de 2Hasta 12 juegosMaterial: Madera maciza,114.95,La Juguetería,https://www.metro.pe/juego-de-mesa-pip-games-casa-de-juegos-12-en-1-2/p,47,True
Lanzador Nerf Elite 2.0 Slash,Lanzador de dardos de espuma nerf que viene con 2 dardos nerf eliteEl lanzador es de tamaño compacto que permite llevarlo a todas partesIncluye 2 dardos nerf elite,5.9,La Juguetería,https://www.metro.pe/lanzador-nerf-elite-2-0-slash-1010353/p,14,True
Ataque de Murciélago Hot Wheels City,Hot Wheels City Ataque de MurciélagoCity Ataque de MurciélagoHot Wheels City Pista de Juguete Ataque de Murciélago,149.9,La Juguetería,https://www.metro.pe/ataque-de-murcielago-hot-wheels-city-1012702/p,31,True
Mochila Kuzler Ligera de Viaje,No aplica para retiro en tienda. Sólo delivery.Porta laptopEspecial para viajesDiseño ligero para caminatas largas,129.0,Tecnología,https://www.metro.pe/mochila-kuzler-ligera-de-viaje-1019182/p,47,True
Bicicleta Radost Aro 20 Girly Licious Bml,"Opción perfecta para los jóvenes ciclistas que buscan aventurasResistente marco de acero, horquilla de suspensión y frenos de alta calidadRendimiento excepcional y una gran durabilidad",189.9,Deportes y Outdoors,https://www.metro.pe/bicicleta-radost-aro-20-girly-licious-bml-1015665/p,3,True
Bicicleta Radost Aro 20 Teenobi Bml,"Opción perfecta para los jóvenes ciclistas que buscan aventurasResistente marco de acero, horquilla de suspensión y frenos de alta calidadRendimiento excepcional y una gran durabilidad",179.9,Deportes y Outdoors,https://www.metro.pe/bicicleta-radost-aro-20-teenobi-bml-1015666/p,15,True
Bicicleta Radost Aro 20 Drifter,"Opción perfecta para los jóvenes ciclistas que buscan aventurasResistente marco de acero, horquilla de suspensión y frenos de alta calidadRendimiento excepcional y una gran durabilidad",179.9,Deportes y Outdoors,https://www.metro.pe/bicicleta-radost-aro-20-drifter-1015667/p,33,True
Bicicleta Radost Aro 16 Nobi,"Opción perfecta para los jóvenes ciclistas que buscan aventurasResistente marco de acero, horquilla de suspensión y frenos de alta calidadRendimiento excepcional y una gran durabilidad",199.95,Deportes y Outdoors,https://www.metro.pe/bicicleta-radost-aro-16-nobi-1015662/p,45,True
Bestway Colchón Inflable 2 Plazas + 2 Almohadas + Inflador,- Tamaño: 2 plazasIncluye:- Colchón inflable de 2 plazas- 2 almohadas- Inflador,59.9,Deportes y Outdoors,https://www.metro.pe/bestway-colchon-inflable-2-plazas-2-almohadas-inflador-567131/p,16,True
Bicicleta Radost MTB Aro 26 Racer,"Opción perfecta para los jóvenes ciclistas que buscan aventurasResistente marco de acero, horquilla de suspensión y frenos de alta calidadRendimiento excepcional y una gran durabilidad",349.95,Deportes y Outdoors,https://www.metro.pe/bicicleta-radost-mtb-aro-26-racer-1015670/p,28,True
Tallarín Flotador Radost Surtido,Medidas: 6x150x1.8 cmMaterial: PVCDe fácil uso* Modelo al azar según stock. Incluye solo una unidad.,5.9,Deportes y Outdoors,https://www.metro.pe/tallarin-flotador-radost-surtido-989459/p,27,True
Mesa Rectangular Alpes Plegable Blanca 180cm,Dimensiones: 180x74x74cmMaterial: MetalResistencia: 110kg,147.6,Deportes y Outdoors,https://www.metro.pe/mesa-rectangular-alpes-plegable-blanca-180cm-999223/p,22,True
Carpa Alpes 4 Personas Dome Galapagos 210x210x130cm Rojo,Resistente al agua 400mmDimensiones: 210x210x130cmBolsillo interior,63.6,Deportes y Outdoors,https://www.metro.pe/carpa-alpes-4-personas-dome-galapagos-210-210-130cm-rojo-1016614/p,34,True
Carpa Alpes 2 Personas Dome Galapagos 200x120x95cm Azul,Resistente al agua 400mmDimensiones: 200x120x90cmBolsillo interior,39.96,Deportes y Outdoors,https://www.metro.pe/carpa-alpes-2-personas-dome-galapagos-200-120-95cm-azul-1016610/p,42,True
Flotador Bestway Baby Care Seat 74x74x59cm Surtido,Válvulas de seguridadVinilo resistente probadoQuitasol desmontable* Modelo al azar según stock. Incluye solo una unidad.,20.0,Deportes y Outdoors,https://www.metro.pe/flotador-bestway-baby-care-seat-74x74x59cm-surtido-566811/p,1,True
Quitasol Outzen 2mt Caño Azul,Dimensiones: 2mtMaterial: PoliésterComodidad y diseño ergonómico,20.97,Deportes y Outdoors,https://www.metro.pe/quitasol-outzen-2mt-ca-o-azul-1014347/p,17,True
Piscina Bestway Fill 'N Fun Pool,Dimensiones: 152x152x25 cmLa pared lateral de PVC rígido de alta resistencia se adhiere a la base de vinilo resistente para evitar dañosInstalación fácil y rápida Capacidad de agua: 435 L (115 gal.),28.0,Deportes y Outdoors,https://www.metro.pe/piscina-bestway-fill-n-fun-pool-566825/p,18,True
Bicicleta Radost Aro 12 Drifter,"Opción perfecta para los jóvenes ciclistas que buscan aventurasResistente marco de acero, horquilla de suspensión y frenos de alta calidadRendimiento excepcional y una gran durabilidad",149.9,Deportes y Outdoors,https://www.metro.pe/bicicleta-radost-aro-12-drifter-1015658/p,45,True
Bicicleta Radost Cru Aro 26 Trilogy Bml,"Opción perfecta para los jóvenes ciclistas que buscan aventurasResistente marco de acero, horquilla de suspensión y frenos de alta calidadRendimiento excepcional y una gran durabilidad",349.95,Deportes y Outdoors,https://www.metro.pe/bicicleta-radost-cru-aro-26-trilogy-bml-1015669/p,44,True
Mesa Rectangular Alpes Plegable Blanca 120cm,Dimensiones: 120x60x54/74/90cmMaterial: MetalResistencia: 70kg,99.6,Deportes y Outdoors,https://www.metro.pe/mesa-rectangular-alpes-plegable-blanca-120cm-999221/p,36,True
Flotador Bestway Llama 1.29x1.10m,"No aplica para retiro en tienda. Sólo delivery.Con 2 asas resistentes para flotar de forma seguraFácil de inflar, desinflar y almacenarMaterial en PVCMedidas (Alt x Anch x Prof): 104 x 80 x 132 cmIncluye: Parche de reparación",9.9,Deportes y Outdoors,https://www.metro.pe/flotador-bestway-llama-1-29x1-10m-934222/p,44,True
Gazebo Krea Polyester 3x4mt Verde Blanco,Ideal para decorar tu hogarMaterial: PoliésterUso Exterior,139.9,Deportes y Outdoors,https://www.metro.pe/gazebo-krea-polyester-3x4mt-verde-blanco-912615/p,47,True
Bicicleta Radost 16 Drifter,"Opción perfecta para los jóvenes ciclistas que buscan aventurasResistente marco de acero, horquilla de suspensión y frenos de alta calidadRendimiento excepcional y una gran durabilidad",199.95,Deportes y Outdoors,https://www.metro.pe/bicicleta-radost-16-drifter-1015663/p,28,True
Bicicleta Radost Aro 12 Nobi Bls,"Opción perfecta para los jóvenes ciclistas que buscan aventurasResistente marco de acero, horquilla de suspensión y frenos de alta calidadRendimiento excepcional y una gran durabilidad",149.9,Deportes y Outdoors,https://www.metro.pe/bicicleta-radost-aro-12-nobi-bls-1015657/p,26,True
Parrilla a Carbón Barrel Small Beef Maker,Con 2 posiciones para grillMedidas (Alt x Anch x Prof): 76 x 50 x 30 cmÁrea de cocción: 50 x 30 cm,59.9,Deportes y Outdoors,https://www.metro.pe/parrilla-a-carbon-barrel-small-beef-maker/p,26,True
Parrilla Carbón Krea Carbón con Tapa Oklahoma,Parrilla de alta calidadDe CarbónMaterial: Acero Inoxidable,349.9,Deportes y Outdoors,https://www.metro.pe/parrilla-carbon-krea-carbon-con-tapa-oklahoma-1009047/p,46,True
Pelota de Basket Spalding Tf-150 Sz7,Para juegos en loza y exteriores.Superficie de goma resistente y grip estándar.Ideal para iniciar en el deporte.,69.9,Deportes y Outdoors,https://www.metro.pe/pelota-de-basket-spalding-tf-150-sz7-1014244/p,30,True
Colchón Inflable Bestway 188x99x22cm,Sistema de hinchado AircinchSistema que infla el colchón en 50 segundosIdeal para el uso en interiores y exterioresIncluye: Colchón | Bolsa de aire | Parche de reparaciónMedidas: 188 x 99 x 22 cm,39.9,Deportes y Outdoors,https://www.metro.pe/colch-n-inflable-bestway-188x99x22cm-992600/p,38,True
Bicicleta Radost Cru Aro 26 Lady Cruiser Bml,"Opción perfecta para los jóvenes ciclistas que buscan aventurasResistente marco de acero, horquilla de suspensión y frenos de alta calidadRendimiento excepcional y una gran durabilidad",319.9,Deportes y Outdoors,https://www.metro.pe/bicicleta-radost-cru-aro-26-lady-cruiser-bml-1015668/p,48,True
Bicicleta Radost Aro 12 Nobi,"Opción perfecta para los jóvenes ciclistas que buscan aventurasResistente marco de acero, horquilla de suspensión y frenos de alta calidadRendimiento excepcional y una gran durabilidad",149.9,Deportes y Outdoors,https://www.metro.pe/bicicleta-radost-aro-12-nobi-1015659/p,38,True
Bicicleta Radost MTB Aro 29 Aluminio Sx,"Opción perfecta para los jóvenes ciclistas que buscan aventurasResistente marco de acero, horquilla de suspensión y frenos de alta calidadRendimiento excepcional y una gran durabilidad",429.9,Deportes y Outdoors,https://www.metro.pe/bicicleta-radost-mtb-aro-29-aluminio-s-1015674/p,31,True
Sombrilla Playa Outzen 2mt Antivientoblanco,Sombrilla para la playaResistenteMaterial: PVC,56.7,Deportes y Outdoors,https://www.metro.pe/sombrilla-playa-outzen-2mt-antivientoblanco-1014341/p,17,True
"Flotador Bestway Aro 20"" 51cm","Material resistenteSoporte acolchadoPerfecto para flotar cómodamente en lagos, piscinas o el mar",2.97,Deportes y Outdoors,https://www.metro.pe/flotador-bestway-aro-20-51cm-1016935/p,44,True
Mesa Ajustable Alpes Blanca 42.5 a 71cm,Dimensiones: 77.5x50x43.5cmMaterial: MetalResistencia: 50kg,59.6,Deportes y Outdoors,https://www.metro.pe/mesa-ajustable-alpes-blanca-42-5-a-71cm-999222/p,31,True
Maleta Krea Básica 19 Negro,Maleta semirígidaApta para cabinaBolsillo InteriorCon 8 ruedas de 360°Resiste 12 KgAsa de 4 nivelesDimensiones: 34 x 23 x 55 cmMaterial Exterior: 90% Poliéster + 5% Plástico+ 5% AleaciónMaterial Interior: 100% Poliéster,78.6,Deportes y Outdoors,https://www.metro.pe/maleta-krea-b-sica-19-negro-762852/p,33,True
Parrilla Beek Maker Carbon Portatil + Utensilios,Fácil instalaciónPráctica y cómodaMaterial: Hierro|Madera|Plástico,59.6,Deportes y Outdoors,https://www.metro.pe/parrilla-beek-maker-carbon-portatil-utensilios/p,38,True
Quitasol Outzen Playa 2M Uv+50 Amarillo Blanco,Material: PoliésterQuitasol PlayaResistente,26.97,Deportes y Outdoors,https://www.metro.pe/quitasol-outzen-playa-2m-uv-50-amarillo-blanco-1014346/p,7,True
Carpa Alpes 2 Personas Dome Galapagos 200x120x95cm Rojo,Resistente al agua 400mmDimensiones: 200x120x90cmBolsillo interior,39.96,Deportes y Outdoors,https://www.metro.pe/carpa-alpes-2-personas-dome-galapagos-200-120-95cm-rojo-1016612/p,9,True
Carbón Vegetal Beef Maker 5kg,Contiene 5 kilosCarbón vegetal,33.9,Deportes y Outdoors,https://www.metro.pe/carbon-vegetal-beef-maker-5kg/p,19,True
Piscina Bestway Scrub-a-Dub Baby 86x86x25 cm,Dimensiones: 86 cm x 86 cm x 25 cmPerfecto para las edades: 0-2 Promueve el aprendizaje sensorialContenido: 1 bañera. 1 parche de reparación,28.0,Deportes y Outdoors,https://www.metro.pe/piscina-bestway-scrub-a-dub-baby-86x86x25-cm-566797/p,10,True
Pelota de Playa Bestway con Diseño 51cm,"Material resistenteSoporte acolchadoPerfecto para flotar cómodamente en lagos, piscinas o el mar",2.97,Deportes y Outdoors,https://www.metro.pe/pelota-de-playa-bestway-con-dise-o-51cm-566804/p,8,True
Flotador Inflable Bestway Aro 56cm Disney Princess,Ideal para que los pequeños disfruten de la piscinaMaterial: PVCMedidas (Diám): 56 cm,4.5,Deportes y Outdoors,https://www.metro.pe/flotador-inflable-bestway-aro-56cm-disney-princess/p,35,True
Set Mancuernas Radost de Neopreno 12kg,"Incluye. 6 pesas y el rackIdeal para combinar distintos pesos mientras progresas.Pesas: 2/1kg, 2/ 2kg, 2/3kg.",149.95,Deportes y Outdoors,https://www.metro.pe/set-mancuernas-radost-de-neopreno-12kg-1017144/p,28,True
Silla Playa Outzen Sand Alu Blanco,Portátil y ligeraMaterial: AluminioDiseño Ergonómico y ajustable,50.7,Deportes y Outdoors,https://www.metro.pe/silla-playa-outzen-sand-alu-blanco-1014362/p,43,True
"Flotador Bestway Tiburon 6x40"" 1.83mx1.02m","Material resistenteSoporte acolchadoPerfecto para flotar cómodamente en lagos, piscinas o el mar",20.97,Deportes y Outdoors,https://www.metro.pe/flotador-bestway-tiburon-6-40-1-83m-1-02m-1016955/p,8,True
Maleta Krea Promocional 18kg Negro,Asa ajustable2 ruedasCierre dobleMedida (Alt x Anch x Prof): 40 x 20 x 65 cmMaterial: Exterior: 90% Poliéster + 5% Plástico + 5% Aleación / Interior: 100% PoliésterCapacidad de carga: 18 kilosPaís de Origen: China,50.97,Deportes y Outdoors,https://www.metro.pe/maleta-krea-promocional-18kg-negro/p,24,True
Bicicleta Radost MTB Aro 27.5 Aluminio Sx,"Opción perfecta para los jóvenes ciclistas que buscan aventurasResistente marco de acero, horquilla de suspensión y frenos de alta calidadRendimiento excepcional y una gran durabilidad",449.9,Deportes y Outdoors,https://www.metro.pe/bicicleta-radost-mtb-aro-27-5-aluminio-s-1015673/p,47,True
Quitasol Outzen Playa 2M Uv+50 Azul Pv251,Material: PoliésterQuitasol PlayaResistente,26.97,Deportes y Outdoors,https://www.metro.pe/quitasol-outzen-playa-2m-uv-50-azul-pv251-1014344/p,33,True
Quitasol Outzen 1.6mt Básico Surtido 5 Colores,Material: PoliésterQuitasol PlayaResistente,14.97,Deportes y Outdoors,https://www.metro.pe/quitasol-outzen-1-6mt-basico-surtido-5-colores-1014353/p,27,True
Silla Arena Outzen 2.0 Azul,Portátil y ligeraMaterial: AluminioDiseño Ergonómico y ajustable,20.97,Deportes y Outdoors,https://www.metro.pe/silla-arena-outzen-2-0-azul-1014368/p,35,True
Parrilla a Carbón Kettle Rojo Beef Maker,Retiene el calor por más tiempo lo que permite darle un sabor ahumado a los alimentosMedidas (Alt x Anch x Prof): 71 x 46 x 44 cmÁrea de cocción: 41 cm,79.9,Deportes y Outdoors,https://www.metro.pe/parrilla-a-carbon-kettle-rojo-beef-maker/p,30,True
Parrilla Carbón Krea Carbón Circular 4 Niveles,Parrilla de alta calidadDe CarbónMaterial: Acero Inoxidable,87.6,Deportes y Outdoors,https://www.metro.pe/parrilla-carbon-krea-carbon-circular-4-niveles-1009045/p,8,True
Parrilla a Carbón Portátil Negro Beef Maker,Su diseño permite una cocción rápida y uniformeMedidas (Alt x Anch x Prof):  42 x 30 x 30.5 cmÁrea de cocción: 30  cm,49.9,Deportes y Outdoors,https://www.metro.pe/parrilla-a-carbon-portatil-negro-beef-maker/p,12,True
Flotador Inflable Bestway Aro 61cm Cisne Glitter Surtido,"Dimensiones del Flamenco: 61 cm x 61 cm |Dimensiones del Cisne: 61 cm x 58.5 cmLleno de purpurina que brilla a la luz del solFácil de inflar, desinflar y almacenar",12.0,Deportes y Outdoors,https://www.metro.pe/flotador-inflable-bestway-aro-61cm-cisne-glitter-surtido-957766/p,48,True
Cooler Igloo Picnic Retro Verde 25Qt,Bisagras duraderas y resistentes a los impactosCon tapaAsas laterales para una mejor comodidad,259.0,Deportes y Outdoors,https://www.metro.pe/cooler-igloo-picnic-retro-verde-25qt-1000196/p,14,True
Silla Plegable Alpes Blanca 50x44x81cm,Dimensiones: 50x44x81cmMaterial: MetalResistencia: 120kg,43.6,Deportes y Outdoors,https://www.metro.pe/silla-plegable-alpes-blanca-50-44-81cm-999224/p,22,True
Carbón Vegetal Beef Maker 3kg,Contiene 3 kilosCarbón vegetal,25.9,Deportes y Outdoors,https://www.metro.pe/carbon-vegetal-beef-maker-3kg/p,12,True
Bestway Colchón Inflable 1 Plaza + Almohada + Inflador,- Tamaño: 1 plazaIncluye:- Colchón inflable de 1 plaza- 1 almohada- Inflador,49.9,Deportes y Outdoors,https://www.metro.pe/bestway-colchon-inflable-1-plaza-almohada-inflador-567132/p,7,True
Sombrilla 180cm Outzen Blanca,- Material: Poliéster / Acero - Factor de Protección Ultravioleta: +50 - No incluye servicio de armado - Medidas armado (Alt x Anch x Prof): 180 x 150 x 150 cm ,23.97,Deportes y Outdoors,https://www.metro.pe/sombrilla-180cm-outzen-blanca-2/p,27,True
Quitasol Outzen 2mt Caño Calipso,Dimensiones: 2mtMaterial: PoliésterComodidad y diseño ergonómico,20.97,Deportes y Outdoors,https://www.metro.pe/quitasol-outzen-2mt-ca-o-calipso-1014350/p,32,True
Flotador Inflable para Brazos Bestway Disney Princess,Edad recomendada: De 5 a 12 añosFlotador inflableMaterial: PVC,4.5,Deportes y Outdoors,https://www.metro.pe/flotador-inflable-para-brazos-bestway-disney-princess/p,7,True
Piscina para Niños Bestway Fresita 160cm,No aplica para retiro en tienda. Sólo delivery.Capacidad de 390 litrosHermoso diseño gráfico de postre heladoParedes compuestas por 3 anillos igualesMaterial en PVCMedidas (Alt x Anch x Prof): 38 x 160 x 160 cmIncluye: Parche de reparación,49.9,Deportes y Outdoors,https://www.metro.pe/piscina-para-ninos-bestway-fresita-160cm-908955/p,32,True
